shut,317
decent,317
asleep,315
100,314
bore,314
cool,314
simpl,314
five,312
born,312
fire,311
clear,311
somewhat,310
histori,310
test,309
unless,308
daughter,308
program,308
financi,307
arm,306
friendship,306
anti,305
specif,304
calm,304
sat,302
concern,302
fat,301
result,299
wall,299
add,297
quiet,297
memori,297
area,296
practic,294
smart,294
attract,293
exercis,293
express,292
distract,292
main,289
chat,289
asham,288
trap,288
return,288
hair,287
excus,286
decis,286
across,286
that,286
note,284
trip,283
rape,283
black,282
wrote,282
strang,281
everybodi,280
stomach,280
shi,280
unhappi,279
cancer,278
passion,278
buy,277
son,277
minut,276
tough,276
involv,276
commit,275
till,275
will,274
appli,273
loser,273
disgust,272
bunch,271
product,271
yell,270
suck,270
shake,270
men,269
annoy,268
block,268
choos,268
insan,267
cover,267
line,266
dumb,266
assum,266
educ,265
present,265
joke,265
rais,265
desir,263
regret,263
pointless,263
background,263
fairli,261
plu,258
system,258
tend,258
wear,257
unfortun,257
psycholog,257
six,256
special,256
nowher,255
onto,253
titl,253
skin,253
pressur,252
frequent,251
gain,251
clearli,251
pretend,250
babi,250
respect,249
mention,249
joy,249
sport,249
direct,249
larg,249
base,248
stare,248
screw,248
biggest,247
switch,246
power,245
receiv,245
perhap,245
grew,245
potenti,245
fulli,245
peac,244
occasion,243
beyond,242
averag,241
hardli,241
abandon,240
abil,239
teacher,238
blood,238
psych,238
regular,237
intellig,236
hole,236
bo,236
interview,235
pull,234
describ,233
advanc,233
loss,231
distanc,231
water,231
polic,229
eye,229
snap,229
clinic,228
art,227
repeat,227
wont,227
debt,225
apolog,225
tonight,224
burn,224
surviv,224
stick,223
join,222
road,222
lock,221
research,221
provid,220
ridicul,220
fair,220
trauma,219
otherwis,218
dealt,218
pictur,217
shame,217
medium,217
search,217
properli,217
femal,216
respond,216
approach,216
cloth,216
draw,216
afterward,215
boy,215
previou,215
lucki,215
borderlin,214
travel,214
overwhelm,213
rough,213
content,212
dose,212
soul,212
lunch,212
field,212
mistak,212
counselor,211
heavi,211
idiot,211
carri,211
event,211
sensit,210
breakdown,210
kick,210
movi,210
mainli,210
asid,210
loud,210
depend,210
slept,209
condit,209
accomplish,209
floor,209
rent,208
rage,208
disabl,207
achiev,207
jealou,207
third,206
medicin,206
unemploy,205
ground,205
store,205
ran,204
stabl,204
courag,204
diseas,203
bought,202
relax,202
led,202
opposit,201
luck,201
kiss,201
crap,201
closer,201
surround,201
engag,200
ten,200
opportun,200
hug,200
catch,200
drag,199
regularli,199
opinion,197
rel,197
awesom,197
path,196
doesnt,196
urg,194
typic,194
link,194
odd,194
manic,194
slightli,194
bottom,193
exam,193
insecur,193
mix,193
alright,192
friendli,192
bathroom,190
slip,189
paranoid,189
invit,189
shower,189
particular,189
logic,189
overcom,189
senior,188
initi,188
romant,188
appear,188
zero,188
environ,187
particularli,187
dread,187
battl,186
danger,186
slow,186
basi,185
overal,185
ultim,185
understood,184
bitch,184
teen,184
bear,184
subject,184
caught,184
creativ,184
dinner,183
center,183
leaf,182
project,182
prefer,182
vacat,181
street,181
rid,181
obviou,180
introvert,180
extra,180
ride,180
happier,179
rambl,179
deepli,179
sweet,179
forgot,178
upon,178
2015,178
consciou,178
piti,178
violent,178
glad,177
toxic,177
local,177
risk,176
repli,175
awak,175
goal,175
massiv,175
cat,175
valu,174
ahead,174
languag,174
hot,173
split,172
attach,172
chronic,172
team,172
teach,172
news,172
hatr,172
count,171
disappear,171
refus,170
forgiv,170
ration,170
spiral,170
mirror,170
ton,169
roommat,169
song,169
grate,169
neither,169
pass,169
critic,168
mild,168
homework,167
curiou,167
allow,167
prepar,166
quick,166
manipul,166
strength,166
cheat,166
earth,165
spoke,165
shop,165
consist,165
crippl,164
scari,164
win,164
reject,164
polit,164
argument,164
paper,163
shot,162
jump,162
blow,161
mask,161
favorit,161
patient,161
mouth,161
relief,161
discov,160
rock,160
comment,160
per,160
concentr,160
bottl,160
bar,159
signific,159
remind,159
edg,158
perman,158
grown,158
recoveri,158
intent,158
threw,158
sudden,157
belong,157
perspect,156
written,156
solut,156
lower,156
freak,156
assault,156
anim,156
hung,156
skip,155
flat,154
employ,154
intern,154
perfectli,154
loath,154
phase,154
campu,153
breakup,152
bulli,152
proper,152
heal,152
distant,152
drain,151
blah,151
homeless,151
medit,151
verbal,150
capabl,150
accid,150
variou,150
judg,149
avail,148
parent,148
prove,148
expens,147
spoken,147
privat,147
impact,146
irrit,146
reaction,146
track,146
minor,146
bu,145
schedul,145
servic,145
detail,144
destruct,144
shift,144
virgin,144
everywher,144
pleasur,144
separ,144
routin,144
regardless,144
develop,143
awhil,143
white,143
crisi,143
grandmoth,143
certainli,142
couch,142
limit,142
valid,142
law,142
shape,142
dress,141
report,141
imag,140
rude,140
damag,140
miseri,140
what,140
teeth,140
spot,139
divorc,139
throwaway,139
popular,139
punch,139
sober,139
irrat,139
attend,138
plenti,138
sake,138
engin,138
cost,138
gay,137
protect,137
loos,137
math,137
cook,137
sign,136
regard,136
ident,136
welcom,136
recogn,136
letter,136
tear,136
fade,136
hire,135
impuls,135
race,135
view,135
origin,135
knowledg,134
highli,134
tortur,134
offici,133
marriag,133
greatli,133
promis,133
danc,133
encourag,133
air,132
exact,132
mid,132
creat,132
cousin,132
succeed,132
remain,132
nurs,132
charact,131
sink,131
junior,131
coffe,131
red,131
suggest,131
surgeri,130
action,130
corner,130
includ,129
brief,129
rush,129
warn,129
kitchen,129
tabl,129
blank,128
reflect,128
scienc,128
addit,128
silent,128
member,128
react,128
bitter,127
higher,127
topic,127
essenti,127
cute,127
destroy,126
sun,126
helpless,126
brush,126
obsess,126
cure,126
tini,126
august,126
temporari,126
religi,126
acknowledg,126
pregnant,125
silli,125
determin,125
pure,125
complain,125
clue,125
perform,125
bedroom,124
laid,124
withdraw,123
gun,123
thu,123
inevit,123
chose,123
legal,123
card,123
bigger,122
minimum,122
insight,122
increas,122
academ,122
aggress,121
land,121
diet,121
freshman,121
combin,121
unstabl,121
ad,120
cheer,120
extent,120
impress,120
fought,120
attitud,119
incom,119
silenc,119
magic,119
june,119
spring,119
circl,119
hungri,119
correct,118
associ,118
previous,118
zone,118
shell,118
club,118
independ,117
beg,117
whatsoev,117
habit,117
cross,117
frustrat,116
secur,116
despair,116
havent,116
threaten,116
stage,116
maintain,116
resent,115
2016,115
roll,115
knife,115
paranoia,114
object,114
drama,114
nightmar,113
million,113
void,113
blue,113
militari,113
empathi,112
surpris,112
window,112
tho,112
park,112
sob,112
prior,111
dude,111
pit,111
luckili,111
heavili,111
incid,111
box,111
meaningless,110
stranger,110
there,110
sell,110
inabl,110
balanc,110
sweat,109
hobbi,109
neck,109
unhealthi,109
randomli,109
secret,109
reli,109
enter,109
pile,108
apathi,108
aspect,108
endless,108
record,108
fli,108
traumat,108
utterli,107
decad,107
meaning,107
worker,107
victim,107
bank,107
altern,107
feed,107
necessari,107
wash,107
reliev,107
color,107
licens,107
wreck,107
3rd,106
bing,106
bright,106
wage,105
organ,105
grandma,105
complic,105
thread,105
transfer,105
suspect,105
aunt,105
drank,105
therefor,104
evid,104
solv,104
vulner,104
familiar,104
march,103
pursu,103
casual,103
individu,103
necessarili,103
discuss,103
glass,103
instantli,103
discu,103
feedback,103
unsur,102
crash,102
insomnia,102
throat,102
shoot,102
taught,102
mutual,102
recommend,102
swim,101
satisfi,101
uncl,101
thrown,101
ate,101
settl,101
built,101
teenag,101
design,101
appetit,100
pill,100
anonym,100
whilst,100
dislik,100
prescript,100
outgo,100
winter,99
doc,99
rang,99
pot,99
unlik,99
toler,99
recov,99
planet,99
warm,99
consum,99
dramat,99
cruel,99
wise,98
roof,98
gift,98
optimist,98
hesit,98
refer,98
reassur,98
elementari,98
bag,97
conclus,97
seri,97
former,97
pray,97
monster,97
forth,97
input,97
apathet,97
page,97
talent,97
sooner,97
among,96
sight,96
church,96
prevent,96
drove,96
accident,96
afternoon,96
context,95
brows,95
dosag,95
appropri,95
overli,95
intrus,95
2014,95
forgotten,95
internship,95
dick,95
disconnect,94
advantag,94
narcissist,94
overweight,94
ladi,94
fog,94
sourc,94
2nd,94
procrastin,94
band,94
extend,94
lift,94
confirm,93
drift,93
mania,93
eas,93
strongli,93
beer,93
speech,93
contribut,93
unbear,93
creep,93
birth,92
credit,92
hook,92
insult,92
grad,92
compar,92
conscious,92
fals,91
directli,91
prison,91
recal,91
wind,91
fresh,91
rich,90
board,90
fed,90
task,90
unmotiv,90
psychiatr,90
loop,90
journey,90
fianc,90
crack,89
dirti,89
emerg,89
stigma,89
assist,89
via,89
garbag,89
fool,89
delet,89
evil,89
seemingli,89
cultur,89
weekli,89
benefit,89
earn,89
paint,88
ball,88
vagu,88
vision,88
screen,88
faith,88
access,88
abroad,88
chill,88
depart,88
grief,88
guitar,88
mark,88
nasti,87
smell,87
version,87
fallen,87
inner,87
behaviour,87
toll,87
dull,87
000,87
4th,87
dri,87
requir,87
symptom,87
pattern,87
funer,86
intend,86
solid,86
flirt,86
qualiti,86
intim,86
shock,86
psychot,85
lithium,85
ugh,85
ideal,85
presenc,85
reduc,85
tone,84
excess,84
coward,84
press,84
wasnt,84
unfair,84
spell,84
storm,84
scratch,84
wow,84
technic,84
remot,84
trash,84
countless,83
20,83
tie,83
someday,83
truck,83
concept,83
partial,83
particip,83
violenc,83
inspir,83
site,83
nois,83
increasingli,82
season,82
1st,82
retard,82
wound,82
moral,82
dissoci,82
advis,82
sentenc,82
difficulti,82
grab,81
mechan,81
poorli,81
confront,81
moder,81
realist,81
retail,81
entertain,81
tast,81
accord,81
sadli,81
rate,81
incap,81
schizophrenia,81
legitim,80
climb,80
wed,80
custom,80
crawl,80
crowd,80
seven,80
identifi,79
gradual,79
shortli,79
relaps,79
weigh,79
restaur,79
cognit,79
round,79
psychosi,78
weather,78
sing,78
sophomor,78
dear,78
bite,78
desk,78
stood,78
tinder,77
tunnel,77
crave,77
swear,77
resist,77
frankli,77
terrifi,77
immens,77
inferior,77
war,77
wave,77
explod,77
youth,76
flow,76
grandfath,76
address,76
sought,76
downhil,75
primari,75
substanc,75
serv,75
petti,75
offend,75
artist,75
vomit,75
guidanc,75
ward,75
happiest,75
pride,75
fortun,75
nowaday,75
spare,74
pussi,74
justifi,74
zombi,74
uncontrol,74
assign,74
fan,74
argu,74
scare,74
autism,74
tight,74
dorm,74
ga,74
surfac,74
groceri,73
marijuana,73
meanwhil,73
mode,73
adopt,73
charg,73
semi,73
mere,73
needl,73
complex,73
updat,73
shout,73
laundri,73
pack,73
leg,73
key,72
harsh,72
extern,72
demand,72
web,72
verg,72
hollow,72
grammar,72
leagu,72
holiday,71
distress,71
begun,71
belief,71
court,71
subconsci,71
repeatedli,71
resolv,70
eaten,70
forum,70
bond,70
statu,70
religion,70
strain,70
industri,70
spread,70
chase,70
intellectu,70
load,70
torn,69
materi,69
buri,69
releas,69
unlov,69
observ,69
punish,69
detach,69
defens,69
wrap,68
endur,68
passiv,68
diagnos,68
standard,68
rut,68
bless,68
stabil,68
bill,68
explan,68
sincer,68
role,68
bleed,68
beaten,68
ice,68
reveal,67
nope,67
nose,67
conflict,67
injuri,67
blown,67
fellow,67
wouldnt,67
chore,67
scenario,67
slight,67
ticket,67
articl,67
canada,67
nap,66
shoulder,66
thin,66
method,66
bike,66
foot,66
proof,66
stab,66
doubl,66
fatigu,66
footbal,66
partli,66
shirt,66
claim,66
score,66
autist,65
denial,65
etern,65
explor,65
cynic,65
grasp,65
south,65
meal,65
clingi,65
envi,65
inappropri,65
collect,65
scene,65
driver,64
worthi,64
needi,64
relev,64
applic,64
syndrom,64
whose,64
pizza,64
curl,64
sigh,64
secretli,63
scale,63
messi,63
biolog,63
halfway,63
downward,63
challeng,63
steal,63
300,63
resum,63
blind,63
chemic,63
grey,63
replac,63
influenc,62
factor,62
competit,62
humor,62
exagger,62
speed,62
ideat,62
piss,62
structur,62
scar,62
breakfast,62
ego,62
defin,62
appeal,62
innoc,62
assur,61
sky,61
bum,61
twenti,61
schoolwork,61
style,61
panick,61
request,61
200,61
intimaci,61
viciou,61
skill,61
temper,61
plain,61
disturb,61
stutter,61
knock,61
ethic,61
stem,61
ear,61
freez,61
emotionless,61
despis,60
spark,60
seat,60
jealousi,60
staff,60
gut,60
instanc,60
workout,60
approv,60
qualifi,60
referr,60
declin,60
rule,60
sum,60
theori,60
clock,60
pop,60
equal,60
owe,59
genet,59
tall,59
nearbi,59
whoever,59
gender,59
accus,59
ring,59
freedom,59
shrink,59
beach,59
shown,59
numer,59
finger,59
outlet,59
dare,59
bridg,59
aid,59
jail,59
automat,59
ambit,58
childish,58
dizzi,58
polar,58
muscl,58
gather,58
mail,58
professor,58
sane,58
network,58
creepi,58
lifetim,58
prescrib,57
secondari,57
pool,57
rumin,57
hotel,57
root,57
termin,57
mediocr,57
target,57
satisfact,57
sympathi,57
foreign,57
plagu,57
master,57
chosen,57
instant,57
rope,57
fulfil,56
importantli,56
tremend,56
mobil,56
headach,56
vitamin,56
slave,56
size,56
briefli,56
volunt,56
nine,56
gap,56
temporarili,56
8th,56
inpati,56
uniqu,56
liar,56
file,56
gross,56
drown,56
fragil,55
heartbroken,55
flood,55
holi,55
pant,55
rout,55
hidden,55
alarm,55
librari,55
fantasi,55
neutral,55
cloud,55
giant,55
whini,55
loan,55
outcom,55
market,55
squar,55
moodi,54
embrac,54
henc,54
deni,54
compass,54
hyper,54
unconsci,54
float,54
nation,54
boredom,54
sold,54
2013,54
excel,54
combat,54
alien,54
trick,54
bet,54
wander,54
spite,54
commut,54
stubborn,54
pet,53
counter,53
pocket,53
trivial,53
reward,53
utter,53
fantast,53
faster,53
nerv,53
row,53
junk,53
curs,53
dig,53
wide,53
elsewher,53
existenti,53
cancel,52
worsen,52
manner,52
masturb,52
core,52
naiv,52
indiffer,52
hostil,52
bout,52
superfici,52
twitter,52
cheap,52
neglect,52
thousand,52
strike,52
brutal,52
openli,52
chair,52
safeti,52
unwant,52
patienc,52
10mg,52
wine,52
patch,52
profil,52
rapist,51
persist,51
midnight,51
griev,51
tree,51
percept,51
channel,51
immatur,51
produc,51
horrif,51
roughli,51
abort,51
humili,51
contract,51
spoil,51
torment,51
grandpa,51
tongu,51
author,51
150,51
tens,51
grand,50
unbeliev,50
fate,50
arrog,50
invis,50
electr,50
twist,50
machin,50
graphic,50
pace,50
unit,50
spous,50
injur,50
outlook,50
occas,50
burst,50
nonsens,50
absorb,50
lean,50
murder,50
sorrow,50
favor,50
govern,50
flip,50
armi,50
match,50
delusion,49
capac,49
heroin,49
disagre,49
station,49
retir,49
instinct,49
overdos,49
employe,49
offens,49
flight,49
reluct,49
regist,49
basement,49
wherea,49
bloodi,49
powerless,49
philosophi,49
pessimist,49
dismiss,49
salari,49
journal,49
shallow,49
swing,49
150mg,48
classroom,48
heaven,48
cell,48
fundament,48
frame,48
facil,48
price,48
nake,48
chemistri,48
withdrawn,48
steadi,48
accur,48
consent,48
unattract,48
oblig,48
smaller,48
compuls,48
iron,48
quarter,48
trade,48
greater,48
struck,48
nativ,47
brave,47
hall,47
strict,47
traffic,47
drastic,47
sole,47
matur,47
consider,47
cuddl,47
significantli,47
pregnanc,47
span,47
celebr,47
oppos,47
phrase,47
bubbl,47
click,47
legit,47
shelter,47
host,47
rain,46
skinni,46
whisper,46
5mg,46
privaci,46
minim,46
promot,46
500,46
spectrum,46
hypoman,46
dwell,46
cash,46
transport,46
ceil,46
plane,46
formal,46
lame,46
6th,46
buddi,46
caffein,46
50mg,46
length,46
rot,46
button,46
incoher,46
1000,46
nauseou,46
writer,46
yoga,46
latter,46
taper,46
fund,46
privileg,46
nag,46
tip,46
mass,46
stone,46
admir,46
nausea,46
abnorm,46
bleak,45
7th,45
pour,45
til,45
debat,45
construct,45
9th,45
peak,45
compliment,45
repress,45
heck,45
2012,45
restless,45
upstair,45
supervisor,45
wrist,45
guard,45
diabet,45
specialist,44
20mg,44
custodi,44
film,44
unusu,44
leas,44
nothing,44
5th,44
model,44
stream,44
furiou,44
soft,44
sleepi,44
eight,44
induc,44
blanket,44
illeg,44
fish,44
metal,44
driven,44
bang,44
clariti,43
garden,43
unknown,43
slide,43
bullet,43
neighbor,43
spin,43
insignific,43
happili,43
outcast,43
wore,43
toilet,43
pleasant,43
nonetheless,43
concret,43
tech,43
bachelor,43
stimul,43
closet,43
visual,43
pair,42
vivid,42
frighten,42
boat,42
turkey,42
poison,42
heat,42
irrelev,42
bay,42
permiss,42
horror,42
quietli,42
cake,42
label,42
muster,42
disciplin,42
fleet,42
admittedli,42
facad,42
enrol,42
energet,42
thesi,42
altogeth,42
spirit,42
undergrad,42
farther,42
rip,42
downstair,42
rub,42
unnecessari,42
vast,41
boost,41
acquaint,41
10th,41
consol,41
easiest,41
statement,41
sustain,41
section,41
coach,41
incompet,41
technolog,41
scholarship,41
dump,41
poverti,40
submit,40
visibl,40
vodka,40
plate,40
consult,40
introduc,40
highest,40
hangout,40
sensat,40
gad,40
worn,40
lawyer,40
sibl,40
sociabl,40
ungrat,40
quot,40
survivor,40
jack,40
toy,40
ghost,40
sore,40
perpetu,40
saniti,40
threat,40
vice,40
ditch,40
exchang,40
athlet,40
supposedli,40
bounc,40
exclus,40
letharg,39
certif,39
killer,39
overthink,39
statist,39
fiction,39
honesti,39
demon,39
drawn,39
fourth,39
suppress,39
acn,39
shed,39
puberti,39
behav,39
ambul,39
virtual,39
inde,39
gray,39
articul,39
locat,39
straw,39
oper,39
absenc,39
inher,39
household,39
prone,39
harass,39
defend,39
agoni,38
wherev,38
discord,38
aswel,38
mundan,38
lectur,38
infinit,38
extens,38
prioriti,38
tendenc,38
surprisingli,38
proceed,38
camp,38
rise,38
flash,38
roller,38
sarcast,38
butt,38
exposur,38
dearli,38
ach,38
whatnot,38
infect,38
hygien,38
sharp,38
funk,38
workplac,38
dozen,37
steadili,37
bound,37
hyster,37
sugar,37
stroke,37
descript,37
handsom,37
cashier,37
tattoo,37
fifteen,37
wild,37
adventur,37
jerk,37
evalu,37
shadow,37
frozen,37
spit,37
manifest,37
latest,37
starv,37
valuabl,37
reput,37
lab,37
entri,37
conveni,37
trial,37
compet,37
hundr,37
client,37
chao,37
futil,37
ocean,37
grip,37
conserv,37
perceiv,36
2011,36
log,36
wet,36
fashion,36
mountain,36
strive,36
concert,36
shaki,36
pillow,36
prospect,36
tradit,36
mall,36
correctli,36
yea,36
degrad,36
absurd,36
choke,36
bye,36
stereotyp,36
foggi,36
comparison,36
mate,36
steam,36
labor,36
resort,36
lurker,36
upper,35
suffoc,35
reliabl,35
restrict,35
blur,35
lash,35
cling,35
limbo,35
closur,35
stole,35
shine,35
suit,35
outpati,35
clarifi,35
discomfort,35
miracl,35
obes,35
bowl,35
ob,35
deliber,35
libido,35
orient,35
whore,35
user,35
disrespect,35
grind,35
slit,35
undiagnos,35
candi,35
imbal,35
flaw,35
probat,35
defici,35
hypomania,35
expos,35
reclus,35
belt,35
tackl,34
cup,34
notion,34
thick,34
transit,34
inch,34
cring,34
outright,34
misunderstand,34
lesson,34
wheel,34
measur,34
occur,34
orgasm,34
encount,34
bath,34
interrupt,34
shyness,34
brand,34
disast,34
chicken,34
green,34
possess,34
essay,34
bisexu,34
11th,34
insist,34
suspici,34
untreat,34
cigarett,34
enthusiast,34
drew,34
homicid,34
musician,34
facial,34
rapidli,34
scrape,34
net,34
poster,34
compens,34
novel,33
30,33
hat,33
elabor,33
dirt,33
gold,33
coaster,33
knee,33
loudli,33
eras,33
pro,33
atyp,33
sea,33
spiritu,33
indulg,33
assess,33
robot,33
ongo,33
boil,33
upcom,33
criterion,33
devast,33
backward,33
enorm,33
adulthood,33
bone,33
prefac,33
overnight,33
establish,33
enemi,33
neighborhood,33
adjust,33
consequ,32
defeat,32
speaker,32
hallway,32
soccer,32
portion,32
heartbreak,32
acut,32
prais,32
plastic,32
select,32
hunt,32
anniversari,32
accommod,32
pound,32
albeit,32
underli,32
arriv,32
diploma,32
thirti,32
friendless,32
review,32
enthusiasm,32
comprehend,32
tag,32
unpleas,32
intox,32
underneath,32
stalk,32
stretch,32
depth,32
optim,32
curios,32
trump,32
sunshin,32
superior,32
min,32
unrel,32
coher,32
inconveni,32
brag,32
paragraph,32
sabotag,32
sheer,32
jobless,32
2010,32
classic,32
reserv,31
fraud,31
co,31
slap,31
meat,31
wit,31
