,0
feel,720
like,703
get,516
know,441
peopl,424
want,421
time,397
depress,378
life,370
even,350
think,341
realli,301
day,286
one,260
tri,255
would,241
go,230
never,218
much,218
talk,209
help,200
make,197
could,177
still,172
someth,170
work,170
need,164
back,163
good,161
got,160
see,159
someon,158
live,157
happi,150
anyth,148
alway,147
say,147
suicid,146
noth,141
end,139
anyon,132
better,131
way,130
come,129
person,129
take,128
school,127
tell,122
everyth,122
bad,121
hard,118
right,118
love,116
also,115
anxieti,110
famili,108
alon,108
told,108
everi,106
job,104
thing,104
well,102
away,100
kill,100
ever,99
hate,98
last,98
die,98
year,97
around,97
sinc,95
care,95
mayb,95
point,94
use,93
everyon,93
thought,91
give,90
find,89
cri,87
stop,85
dont,85
long,85
first,85
felt,84
els,84
sleep,83
sad,82
friend,82
keep,81
said,81
look,79
sure,78
enough,78
pretti,77
home,77
though,77
actual,75
went,75
made,74
pain,74
lot,74
world,73
self,73
best,73
social,73
littl,72
reason,70
mental,70
hope,70
mani,69
wish,68
wors,68
tire,67
normal,67
without,67
understand,66
ago,66
week,63
sometim,63
today,62
abl,62
leav,61
almost,61
night,60
post,60
two,60
new,60
mind,59
left,57
start,57
past,57
money,56
colleg,56
complet,56
head,56
let,55
real,55
alreadi,55
hurt,54
place,54
lost,53
girl,52
read,52
kind,51
final,51
stuff,50
eat,50
matter,49
sorri,49
put,49
probabl,49
might,49
close,48
relationship,48
bed,48
suffer,48
cant,47
anoth,47
togeth,46
done,46
class,45
ask,45
part,44
guess,44
least,44
becom,44
sick,44
enjoy,43
remov,43
next,43
yet,43
mean,43
high,43
cut,42
bit,42
differ,42
hear,42
stupid,42
late,42
old,41
deal,41
wrong,40
turn,40
lose,39
sit,39
rememb,39
liter,39
great,39
thank,38
often,38
write,38
seem,38
hous,38
lie,37
usual,37
coupl,36
wonder,36
wast,36
music,35
spend,35
honestli,35
soon,35
futur,35
may,35
worri,35
dad,34
hospit,34
watch,34
stay,34
room,34
therapist,34
possibl,34
fear,34
believ,34
health,34
month,33
problem,33
car,33
insid,33
instead,33
took,33
chang,33
happen,33
move,33
current,32
extrem,32
worst,32
anyway,32
advic,32
whole,32
energi,31
guy,31
death,31
therapi,31
fine,31
gone,31
empti,31
found,31
hold,31
drive,31
lone,31
medic,31
basic,30
rest,30
call,30
pleas,30
interest,30
nice,30
miss,30
struggl,30
worth,29
afraid,29
idea,29
whatev,29
recent,29
failur,29
human,29
eventu,29
entir,29
drink,29
break,29
constantli,28
walk,28
stuck,28
bare,28
listen,28
support,28
fun,28
low,28
suppos,27
wake,27
angri,27
horribl,27
face,27
posit,26
play,26
doctor,26
broke,26
came,26
seen,26
act,26
hell,26
everyday,26
due,26
brain,25
side,25
nobodi,25
either,25
sever,25
whenev,25
ill,24
far,24
text,24
wait,24
motiv,24
effect,24
meet,24
realiti,24
absolut,23
mother,23
later,23
consid,23
accept,23
outsid,23
quit,23
nan,23
trust,23
anxiou,23
fail,23
learn,23
attent,23
moment,22
physic,22
speak,22
caus,22
phone,22
rather,22
three,22
relat,22
fix,22
pay,22
morn,22
handl,22
truli,22
second,21
heart,21
univers,21
gotten,21
natur,21
hit,21
yeah,21
top,21
neg,21
fight,21
date,21
awkward,21
open,21
must,21
food,21
god,21
emot,21
exist,21
psychiatrist,21
busi,21
situat,21
gener,20
weird,20
confid,20
somehow,20
daili,20
upset,20
continu,20
especi,20
group,20
le,20
forward,20
cannot,20
control,20
stand,20
full,20
push,20
crazi,19
knew,19
genuin,19
fall,19
spent,19
met,19
activ,19
serious,19
singl,19
ye,19
aliv,19
pathet,19
fast,19
although,19
explain,19
half,19
small,19
realiz,19
stori,18
bring,18
true,18
deserv,18
terribl,18
discord,18
howev,18
lack,18
share,18
selfish,18
chanc,18
middl,18
smile,18
abus,18
decid,18
mistak,17
question,17
strong,17
brother,17
fact,17
plan,17
despit,17
front,17
commit,17
childhood,17
tomorrow,17
stress,17
saw,17
easier,17
straight,17
laugh,17
longer,17
harm,17
aw,17
gave,17
major,17
super,17
video,17
mine,17
numb,16
dark,16
forc,16
dead,16
woman,16
hour,16
panic,16
badli,16
certain,16
deep,16
countri,16
success,16
sound,16
name,16
exhaust,16
difficult,16
truth,16
imagin,16
hand,16
bodi,16
sens,16
sort,16
kept,16
broken,16
given,16
commun,16
hopeless,16
short,16
state,16
constant,15
cope,15
total,15
obvious,15
mad,15
worthless,15
forget,15
smoke,15
cours,15
forev,15
ugli,15
behind,15
treatment,15
show,15
afford,15
focu,15
free,15
big,15
edit,14
disappear,14
miser,14
mess,14
drunk,14
rare,14
option,14
weight,14
ignor,14
woke,14
amount,14
taken,14
alcohol,14
disord,14
function,14
apart,14
annoy,14
pa,14
piec,14
coffe,14
effort,14
yesterday,13
comput,13
surviv,13
student,13
convers,13
wrote,13
anti,13
appli,13
experi,13
warm,13
treat,13
graduat,13
excit,13
suddenli,13
grow,13
damn,13
except,13
lazi,13
doesnt,13
mostli,13
appoint,13
figur,13
avoid,13
type,13
father,12
exactli,12
career,12
quickli,12
hey,12
easi,12
appar,12
slowli,12
ruin,12
answer,12
attempt,12
bother,12
that,12
comfort,12
cool,12
harder,12
incred,12
insan,12
set,12
disappoint,12
asleep,12
choos,12
throw,12
convinc,12
studi,12
breath,12
buy,12
blame,12
sexual,12
improv,12
sister,12
useless,12
histori,12
esteem,12
somebodi,12
toward,11
forgiv,11
age,11
run,11
troubl,11
choic,11
simpli,11
scream,11
across,11
begin,11
save,11
overwhelm,11
profession,11
game,11
easili,11
bitch,11
semest,11
lay,11
form,11
note,11
sport,11
otherwis,11
finish,11
beauti,11
sent,11
hello,11
train,11
trash,11
within,11
safe,11
cover,11
purpos,11
decent,11
specif,11
wont,11
pointless,11
imposs,11
rid,11
onto,11
light,10
huge,10
weak,10
object,10
wife,10
pressur,10
appreci,10
societi,10
logic,10
fill,10
check,10
quiet,10
exampl,10
luck,10
freak,10
confus,10
hang,10
isol,10
joy,10
experienc,10
perfect,10
drift,10
clearli,10
jump,10
seriou,10
dumb,10
healthi,10
loser,10
weed,10
gay,10
guilti,10
introvert,10
line,10
period,10
behavior,9
combin,9
number,9
male,9
insur,9
cold,9
2015,9
known,9
contact,9
disabl,9
door,9
dream,9
vent,9
term,9
distanc,9
sweet,9
heavi,9
sub,9
somewher,9
whether,9
respons,9
hole,9
cloth,9
betray,9
gym,9
attract,9
messag,9
admit,9
besid,9
pick,9
everybodi,9
readi,9
chest,9
piti,9
lead,9
born,9
non,9
drag,9
distract,9
near,9
slept,9
opposit,9
prefer,9
definit,9
wall,9
manag,9
clean,9
similar,9
hide,9
instantli,9
occasion,9
public,9
chat,9
fell,9
dog,9
case,9
import,9
inform,9
immedi,9
miseri,9
crush,9
compani,9
multipl,9
fake,8
mild,8
smart,8
crash,8
guilt,8
cousin,8
man,8
content,8
blow,8
happier,8
degre,8
subject,8
child,8
cancer,8
older,8
none,8
alright,8
hardli,8
interact,8
agre,8
shop,8
sex,8
notic,8
disgust,8
episod,8
practic,8
book,8
biggest,8
stare,8
product,8
achiev,8
funni,8
romant,8
homeless,8
excus,8
step,8
reach,8
suck,8
diseas,8
weekend,8
idiot,8
unabl,8
mood,8
individu,8
nearli,8
fault,8
nowher,8
town,8
attack,8
tear,8
song,8
awar,8
unless,8
as,8
park,8
crippl,7
routin,7
anger,7
vagu,7
bunch,7
didnt,7
dose,7
arm,7
embarrass,7
along,7
memori,7
desper,7
procrastin,7
repli,7
bigger,7
hot,7
amaz,7
emerg,7
initi,7
meaningless,7
appear,7
grandpa,7
birthday,7
burn,7
clear,7
order,7
overal,7
skin,7
jealou,7
gun,7
repeat,7
forgot,7
peac,7
develop,7
drug,7
main,7
urg,7
basi,7
what,7
fulli,7
teeth,7
parti,7
clinic,7
teach,7
potenti,7
comment,7
drop,7
unconsci,7
sacrific,7
friendli,7
remind,7
account,7
grade,7
process,7
bore,7
psych,7
exercis,7
anybodi,7
garbag,7
cruel,7
financi,7
respect,7
visit,7
ultim,7
brought,7
escap,7
intellig,7
distant,7
optimist,7
lucki,7
anywher,7
magic,7
complain,7
100,7
beyond,7
beat,6
breakdown,6
citi,6
catch,6
fat,6
follow,6
hatr,6
pure,6
cat,6
clue,6
noos,6
loss,6
gross,6
fairli,6
server,6
loud,6
succeed,6
tonight,6
pass,6
solut,6
engin,6
blood,6
reliev,6
addict,6
throughout,6
particularli,6
debt,6
desir,6
doubt,6
rant,6
massiv,6
hollow,6
earli,6
affect,6
utter,6
base,6
awak,6
pretend,6
unfortun,6
yell,6
damag,6
bear,6
blah,6
doc,6
shut,6
medicin,6
marri,6
ridicul,6
languag,6
strength,6
condit,6
accid,6
chronic,6
brush,6
nurs,6
mainli,6
stick,6
planet,6
sat,6
agoni,6
anhedonia,6
add,6
twice,6
intens,6
cook,6
plu,6
score,6
neck,6
boy,6
simpl,6
updat,6
daughter,6
meant,6
strang,6
cheat,6
tast,6
regardless,6
reject,6
mention,6
argument,6
schedul,6
power,6
titl,6
offic,5
young,5
bottl,5
senior,5
flirt,5
grandma,5
zero,5
abil,5
rel,5
suggest,5
impact,5
list,5
unhappi,5
news,5
slow,5
perform,5
intrus,5
rais,5
bathtub,5
somewhat,5
fals,5
refus,5
randomli,5
street,5
verg,5
stomach,5
legitim,5
bipolar,5
sake,5
maintain,5
lithium,5
fed,5
ticket,5
factor,5
wound,5
hung,5
special,5
million,5
written,5
trap,5
will,5
forgotten,5
box,5
coward,5
crap,5
concern,5
bitter,5
abandon,5
summer,5
medium,5
provid,5
inabl,5
habit,5
level,5
neither,5
four,5
adult,5
concentr,5
drank,5
search,5
certainli,5
educ,5
react,5
fit,5
unhealthi,5
rush,5
courag,5
spare,5
cycl,5
asid,5
ration,5
win,5
shame,5
progress,5
random,5
violent,5
nervou,5
pillow,5
corner,5
word,5
resort,5
burden,5
partner,5
allow,5
voic,5
screw,5
compar,5
fulfil,5
flat,5
embrac,5
blind,5
addit,5
holiday,5
edg,5
per,5
pizza,5
ideat,5
obviou,5
block,5
color,5
helpless,5
irrat,5
honest,5
offer,5
expens,5
unlik,5
led,5
valu,5
shake,5
psychologist,5
virgin,5
battl,5
despair,5
system,5
calm,5
younger,5
minut,5
mouth,5
benefit,5
shower,5
innoc,5
tough,5
there,5
popular,5
babi,5
hair,5
present,5
regret,5
wear,5
pictur,5
mirror,5
loneli,5
wind,5
envi,5
program,5
scari,5
whose,5
bulli,5
destroy,5
joke,5
minor,5
attitud,4
counselor,4
sob,4
dread,4
six,4
tortur,4
sourc,4
sadli,4
larg,4
punish,4
overcom,4
exchang,4
someday,4
common,4
diet,4
neglect,4
session,4
brief,4
five,4
ground,4
unsur,4
replac,4
ate,4
swallow,4
cheer,4
hug,4
entertain,4
eye,4
satisfi,4
ahead,4
heartbreak,4
bedroom,4
remain,4
leg,4
disast,4
tier,4
join,4
reli,4
metal,4
background,4
wash,4
void,4
rambl,4
armi,4
junior,4
freez,4
leaf,4
substanc,4
manipul,4
rent,4
paranoid,4
assess,4
frequent,4
co,4
religi,4
load,4
demand,4
roof,4
winter,4
soul,4
expect,4
solv,4
difficulti,4
2017,4
excess,4
unwant,4
sing,4
sign,4
screen,4
vacat,4
asexu,4
trigger,4
desk,4
shove,4
confess,4
slip,4
acknowledg,4
mum,4
champion,4
ad,4
hint,4
driven,4
cross,4
decis,4
frankli,4
plane,4
ski,4
foolish,4
evalu,4
black,4
tend,4
liar,4
rage,4
road,4
track,4
throat,4
conscious,4
wasnt,4
resent,4
bought,4
return,4
intent,4
men,4
unbear,4
higher,4
ungrat,4
enter,4
awhil,4
brows,4
proper,4
danger,4
incom,4
movi,4
season,4
quick,4
race,4
femal,4
bo,4
switch,4
test,4
averag,4
invit,4
husband,4
skip,4
alarm,4
team,4
mediocr,4
numer,4
regular,4
count,4
destruct,4
polit,4
third,4
pharmaci,4
action,4
heaven,4
depend,4
cure,4
promis,4
cost,4
psychosi,4
ice,4
rock,4
relief,4
grand,4
twitter,4
topic,4
touch,4
psycholog,4
bullet,4
laid,4
concept,4
advanc,4
silenc,4
inpati,4
spot,4
floor,4
stabl,4
heal,4
fair,4
consist,4
shi,4
halfway,4
avail,4
dramat,4
send,4
water,4
shift,4
ambit,4
drama,4
countless,4
perspect,4
havent,4
mask,4
charact,4
slut,4
issu,4
includ,4
evil,4
protect,4
hobbi,4
apathi,4
highli,4
friendship,4
involv,4
root,4
pull,4
knowledg,4
bearabl,3
illus,3
view,3
local,3
lower,3
chip,3
limit,3
sun,3
knock,3
washroom,3
cream,3
worthi,3
leech,3
altern,3
previou,3
theori,3
typic,3
strain,3
art,3
necessarili,3
seek,3
poor,3
vivid,3
signific,3
ident,3
qualiti,3
thu,3
gain,3
bag,3
dosag,3
minimum,3
owe,3
reserv,3
ton,3
resolv,3
unemploy,3
recoveri,3
acn,3
stab,3
foreign,3
2014,3
overdos,3
bleak,3
flu,3
wine,3
danc,3
sooth,3
perceiv,3
ran,3
shell,3
hallway,3
receiv,3
result,3
offici,3
monster,3
prevent,3
behav,3
insomnia,3
slave,3
ball,3
reduc,3
goal,3
snap,3
loop,3
atyp,3
curiou,3
meal,3
conveni,3
bound,3
spread,3
defin,3
outpati,3
consum,3
blank,3
spectrum,3
mutual,3
upon,3
war,3
industri,3
spiral,3
2016,3
awkwardli,3
closer,3
lung,3
25mg,3
method,3
former,3
curs,3
modern,3
iron,3
law,3
coz,3
repay,3
footbal,3
lift,3
assum,3
particular,3
perfectli,3
frozen,3
retail,3
mountain,3
ensur,3
despis,3
employ,3
talent,3
gaslight,3
hungri,3
attend,3
deepli,3
nonetheless,3
dawn,3
junk,3
autism,3
approach,3
impress,3
wreck,3
casual,3
frustrat,3
hypocrit,3
attach,3
insight,3
intimaci,3
capabl,3
exagger,3
